ctrlMSE	score	pMSE	p	BH
regulation of transcription from RNA polymerase II promoter in response to oxidative stress	77.0470559961645	0.832323627216396	0.30938123752495	0.343313373253493	0.958142109940702
protein polyubiquitination	77.3109687286853	0.832321550017965	0.379241516966068	0.415169660678643	0.958142109940702
response to organic substance	77.9488916490054	0.832318867674073	0.598802395209581	0.506986027944112	0.958142109940702
heart morphogenesis	79.3277776408055	0.832314687846527	0.586826347305389	0.375249500998004	0.958142109940702
epidermal cell differentiation	76.8763335571033	0.832310385952751	0.335329341317365	0.405189620758483	0.958142109940702
cardiac ventricle morphogenesis	79.5911676786783	0.832306810838793	0.574850299401198	0.385229540918164	0.958142109940702
antigen receptor-mediated signaling pathway	77.2001162071343	0.83228273193506	0.375249500998004	0.437125748502994	0.958142109940702
creatine metabolic process	77.9157003321838	0.832282097735616	0.327345309381238	0.291417165668663	0.958142109940702
protein localization to cell surface	77.7768747207479	0.832275049268217	0.349301397205589	0.331337325349301	0.958142109940702
heterochromatin organization	77.4937056753888	0.832272338333433	0.335329341317365	0.331337325349301	0.958142109940702
T cell selection	77.3831584327991	0.832267140271413	0.317365269461078	0.307385229540918	0.958142109940702
proteasomal protein catabolic process	77.3407624364045	0.832265153965901	0.399201596806387	0.419161676646707	0.958142109940702
myoblast fusion	77.5758181718626	0.832261091325207	0.373253493013972	0.359281437125749	0.958142109940702
positive regulation of MAPK cascade	77.4347176409859	0.83225542240902	0.399201596806387	0.419161676646707	0.958142109940702
maintenance of protein localization in organelle	77.4280780077054	0.832244244154802	0.345309381237525	0.343313373253493	0.958142109940702
response to epinephrine	77.8640063478458	0.832238980545392	0.373253493013972	0.331337325349301	0.958142109940702
cellular response to epinephrine stimulus	77.8640063478458	0.832238980545392	0.369261477045908	0.353293413173653	0.958142109940702
cardiac chamber development	79.557431413637	0.832230821913021	0.578842315369261	0.36127744510978	0.958142109940702
G-protein coupled receptor signaling pathway	78.1601165069188	0.832227935817434	0.55688622754491	0.473053892215569	0.958142109940702
cellular response to chemical stimulus	77.8375628355334	0.832223764931353	0.544910179640719	0.471057884231537	0.958142109940702
negative regulation of locomotion	78.2614457083911	0.832222283231841	0.560878243512974	0.42315369261477	0.958142109940702
positive regulation of TORC1 signaling	77.2750297876854	0.832221595593997	0.367265469061876	0.365269461077844	0.958142109940702
cellular response to exogenous dsRNA	77.5541656150946	0.83221618442193	0.355289421157685	0.331337325349301	0.958142109940702
cellular response to insulin stimulus	76.6883416800485	0.832213956155077	0.295409181636727	0.397205588822355	0.958142109940702
cardiac chamber morphogenesis	79.5692773004308	0.832213318188072	0.606786427145709	0.403193612774451	0.958142109940702
negative regulation of response to stimulus	77.6725261120348	0.832209023825285	0.453093812375249	0.435129740518962	0.958142109940702
regulation of mRNA metabolic process	77.9376086865651	0.832205355066449	0.455089820359281	0.42315369261477	0.958142109940702
cysteine biosynthetic process	79.3037723752143	0.832203037880045	0.481037924151697	0.36127744510978	0.958142109940702
calcium ion transmembrane transport via high voltage-gated calcium channel	76.7046623319294	0.832195504371305	0.317365269461078	0.37125748502994	0.958142109940702
lipid catabolic process	77.6758953366687	0.832188077918341	0.387225548902196	0.383233532934132	0.958142109940702
mitochondrial translation	76.9764547989142	0.832184459984029	0.283433133732535	0.343313373253493	0.958142109940702
regulation of T-helper 17 cell lineage commitment	76.6337422374272	0.832178825884136	0.285429141716567	0.337325349301397	0.958142109940702
androgen metabolic process	80.7300025264859	0.832178047922915	0.592814371257485	0.321357285429142	0.958142109940702
negative regulation of T cell mediated immunity	77.5024105189517	0.832172778843632	0.355289421157685	0.345309381237525	0.958142109940702
animal organ morphogenesis	77.8926201631045	0.832161258739327	0.49500998003992	0.411177644710579	0.958142109940702
negative regulation of gene expression, epigenetic	77.2974960620074	0.832158956759739	0.343313373253493	0.337325349301397	0.958142109940702
regulation of interferon-gamma biosynthetic process	78.2498164067295	0.832157201526283	0.401197604790419	0.327345309381238	0.958142109940702
negative regulation of macrophage cytokine production	76.4151678046413	0.832154716850358	0.297405189620758	0.363273453093812	0.958142109940702
regulation of translational termination	77.032433756171	0.832153446408664	0.347305389221557	0.3812375249501	0.958142109940702
positive regulation of cilium assembly	76.9457087239405	0.832149749663959	0.25748502994012	0.311377245508982	0.958142109940702
regulation of morphogenesis of an epithelium	77.5416364600232	0.832149434327713	0.389221556886228	0.389221556886228	0.958142109940702
positive regulation of RNA metabolic process	77.8883815864249	0.832145172437382	0.530938123752495	0.457085828343313	0.958142109940702
lagging strand elongation	77.0182147484572	0.832142975684499	0.327345309381238	0.375249500998004	0.958142109940702
regulation of programmed cell death	78.0011678471878	0.832136729081343	0.528942115768463	0.447105788423154	0.958142109940702
regulation of apoptotic process	78.003042978641	0.832133493607233	0.526946107784431	0.455089820359281	0.958142109940702
actin filament-based movement	79.2089851460653	0.832129793724864	0.584830339321357	0.389221556886228	0.958142109940702
signal transduction by protein phosphorylation	77.7909152586194	0.832124919409065	0.451097804391218	0.409181636726547	0.958142109940702
short-chain fatty acid catabolic process	81.2737306633596	0.832120415790418	0.554890219560878	0.335329341317365	0.958142109940702
regulation of establishment of planar polarity	77.490825375558	0.832117207590185	0.387225548902196	0.403193612774451	0.958142109940702
negative regulation of gene silencing	76.8167948104597	0.832114520398378	0.253493013972056	0.303393213572854	0.958142109940702
Wnt signaling pathway, planar cell polarity pathway	77.4913728924143	0.832110619650829	0.363273453093812	0.379241516966068	0.958142109940702
purine deoxyribonucleoside diphosphate metabolic process	78.7498660530665	0.832105939353609	0.437125748502994	0.353293413173653	0.958142109940702
deoxyribonucleoside diphosphate metabolic process	78.7498660530665	0.832105939353609	0.473053892215569	0.387225548902196	0.958142109940702
dADP metabolic process	78.7498660530665	0.832105939353609	0.461077844311377	0.37125748502994	0.958142109940702
B cell receptor signaling pathway	77.1485557508692	0.832098137478987	0.323353293413174	0.375249500998004	0.958142109940702
negative regulation of dendrite development	77.3681269246075	0.832094304310291	0.295409181636727	0.295409181636727	0.958142109940702
negative regulation of cell cycle arrest	77.4253986957482	0.832088841170713	0.355289421157685	0.369261477045908	0.958142109940702
negative regulation of transferase activity	77.7757439764826	0.832082747908519	0.439121756487026	0.417165668662675	0.958142109940702
negative regulation of protein complex assembly	77.8470019822357	0.832079893633616	0.42315369261477	0.387225548902196	0.958142109940702
regulated exocytosis	78.1660869584601	0.83206622695037	0.520958083832335	0.437125748502994	0.958142109940702
caveola assembly	78.9254263180499	0.832061450979493	0.43313373253493	0.327345309381238	0.958142109940702
negative regulation of production of miRNAs involved in gene silencing by miRNA	77.5656741831701	0.832060316478412	0.36127744510978	0.365269461077844	0.958142109940702
cellular component assembly	77.704758691574	0.83205776602385	0.499001996007984	0.487025948103792	0.958142109940702
regulation of B cell proliferation	76.1733693840659	0.832055685381457	0.255489021956088	0.36127744510978	0.958142109940702
negative regulation of muscle organ development	79.6686889465776	0.832055110634318	0.518962075848303	0.359281437125749	0.958142109940702
response to muscle stretch	77.5784671510027	0.832054756683819	0.355289421157685	0.333333333333333	0.958142109940702
oxoacid metabolic process	77.7192928302671	0.832048097620488	0.43313373253493	0.439121756487026	0.958142109940702
response to oxygen levels	77.3712915215418	0.832042788413004	0.463073852295409	0.473053892215569	0.958142109940702
aspartate metabolic process	76.0046118794289	0.83203656434827	0.217564870259481	0.343313373253493	0.958142109940702
organic acid metabolic process	77.7201197568016	0.832030430460718	0.489021956087824	0.469061876247505	0.958142109940702
cardiac cell fate determination	76.7515117639389	0.832022031133136	0.301397205588822	0.351297405189621	0.958142109940702
heterochromatin assembly	77.5448666859103	0.832016193899084	0.393213572854291	0.373253493013972	0.958142109940702
aspartate catabolic process	76.025872175349	0.832013946339252	0.293413173652695	0.391217564870259	0.958142109940702
proteasome-mediated ubiquitin-dependent protein catabolic process	77.3598162029822	0.83201065021975	0.427145708582834	0.457085828343313	0.958142109940702
regulation of protein kinase activity	78.0098035078267	0.83200952827836	0.524950099800399	0.451097804391218	0.958142109940702
regulation of trophoblast cell migration	77.1390451735063	0.832008529685693	0.261477045908184	0.313373253493014	0.958142109940702
maintenance of protein location in mitochondrion	77.2736770806354	0.832008166365497	0.357285429141717	0.357285429141717	0.958142109940702
response to chemical	77.9547556494911	0.832004689020413	0.590818363273453	0.524950099800399	0.958142109940702
internal protein amino acid acetylation	76.7207426093045	0.832002075373562	0.295409181636727	0.349301397205589	0.958142109940702
biomineral tissue development	76.7368103623889	0.832000106477947	0.283433133732535	0.353293413173653	0.958142109940702
transmission of nerve impulse	76.6665698182573	0.83199579730273	0.265469061876248	0.347305389221557	0.958142109940702
regulation of protein catabolic process in the vacuole	77.5113348178981	0.831990313733452	0.353293413173653	0.333333333333333	0.958142109940702
mitotic cell cycle arrest	80.097165409308	0.831986342587052	0.542914171656687	0.353293413173653	0.958142109940702
macrophage activation involved in immune response	77.8242274420144	0.831979374729117	0.373253493013972	0.359281437125749	0.958142109940702
regulation of kinase activity	78.0128712296718	0.831976982320055	0.526946107784431	0.475049900199601	0.958142109940702
macromolecule glycosylation	76.588624399184	0.831970087368752	0.291417165668663	0.417165668662675	0.958142109940702
autophagy of mitochondrion	78.1184475074652	0.831968440385126	0.403193612774451	0.367265469061876	0.958142109940702
mitochondrion disassembly	78.1184475074652	0.831968440385126	0.363273453093812	0.303393213572854	0.958142109940702
protein glycosylation	76.5894373760092	0.831967725384089	0.291417165668663	0.44311377245509	0.958142109940702
cytosol to ER transport	77.0855923488464	0.831964637002392	0.30938123752495	0.353293413173653	0.958142109940702
one-carbon metabolic process	77.104311272024	0.831957935854519	0.321357285429142	0.353293413173653	0.958142109940702
acrosome reaction	76.9169650671592	0.831953773726573	0.30938123752495	0.329341317365269	0.958142109940702
response to ethanol	76.8464490405248	0.831950861042731	0.239520958083832	0.295409181636727	0.958142109940702
negative regulation of response to food	76.6297713024108	0.831943793260053	0.307385229540918	0.351297405189621	0.958142109940702
